Date,ΑΝΕΛ,ΕΚ,ΕΛ,ΚΙΝΑΛ,ΚΚΕ,ΛΑΕ,ΜέΡΑ25,ΝΔ,ΠΕ,ΠΟΤΑΜΙ,ΣΥΡΙΖΑ,ΧΑ,High_ΑΝΕΛ,High_ΕΚ,High_ΕΛ,High_ΚΙΝΑΛ,High_ΚΚΕ,High_ΛΑΕ,High_ΜέΡΑ25,High_ΝΔ,High_ΠΕ,High_ΠΟΤΑΜΙ,High_ΣΥΡΙΖΑ,High_ΧΑ,Low_ΑΝΕΛ,Low_ΕΚ,Low_ΕΛ,Low_ΚΙΝΑΛ,Low_ΚΚΕ,Low_ΛΑΕ,Low_ΜέΡΑ25,Low_ΝΔ,Low_ΠΕ,Low_ΠΟΤΑΜΙ,Low_ΣΥΡΙΖΑ,Low_ΧΑ
01/06/2020,,,4.6,6.6,5.9,,3.3,48.9,1.5,,24.9,2.0,,,5.8,8.1,7.3,,4.3,51.9,2.3,,27.5,2.9,,,3.4,5.1,4.5,,2.2,46.0,0.7,,22.4,1.2
02/06/2020,,,4.4,6.6,6.0,,3.2,48.5,1.4,,25.5,2.0,,,5.7,8.1,7.4,,4.2,51.5,2.1,,28.0,2.8,,,3.2,5.1,4.6,,2.2,45.6,0.6,,22.9,1.1
04/06/2020,,,4.5,6.7,5.8,,3.3,48.4,1.4,,25.3,2.1,,,5.8,8.2,7.2,,4.4,51.4,2.1,,27.8,2.9,,,3.3,5.2,4.4,,2.2,45.4,0.6,,22.7,1.2
17/06/2020,,,4.5,6.8,5.8,,3.4,48.4,1.2,,25.1,1.8,,,5.7,8.2,7.1,,4.4,51.2,1.9,,27.6,2.6,,,3.4,5.4,4.5,,2.4,45.6,0.5,,22.7,1.1
22/06/2020,,,4.4,6.9,5.7,,3.3,48.0,1.2,,25.4,1.8,,,5.6,8.3,7.0,,4.3,50.7,1.9,,27.8,2.5,,,3.3,5.6,4.4,,2.3,45.3,0.5,,23.1,1.1
24/06/2020,,,4.3,7.1,6.0,,3.3,48.1,1.2,,25.5,1.8,,,5.4,8.4,7.3,,4.3,50.8,1.9,,27.9,2.5,,,3.2,5.7,4.7,,2.4,45.4,0.5,,23.2,1.1
29/06/2020,,,4.3,7.1,6.0,,3.4,47.6,1.2,,25.9,1.7,,,5.4,8.5,7.3,,4.4,50.3,1.9,,28.3,2.4,,,3.2,5.7,4.7,,2.4,44.8,0.6,,23.5,1.0
01/07/2020,,,4.3,7.2,6.1,,3.3,47.7,1.3,,25.9,1.4,,,5.4,8.5,7.3,,4.3,50.4,2.0,,28.3,2.0,,,3.2,5.8,4.8,,2.3,45.0,0.6,,23.6,0.8
02/07/2020,,,4.2,7.0,5.9,,3.3,47.9,1.4,,26.0,1.5,,,5.3,8.4,7.2,,4.3,50.6,2.0,,28.3,2.1,,,3.1,5.7,4.7,,2.4,45.2,0.7,,23.6,0.8
06/07/2020,,,4.0,6.9,6.1,,3.2,47.8,1.4,,26.3,1.4,,,5.1,8.3,7.3,,4.2,50.4,2.0,,28.6,2.0,,,3.0,5.6,4.8,,2.3,45.2,0.7,,24.0,0.8
10/07/2020,,,4.0,6.8,6.1,,3.1,48.4,1.4,,26.2,1.3,,,5.1,8.2,7.4,,4.1,51.1,2.0,,28.7,1.9,,,2.9,5.4,4.8,,2.1,45.6,0.7,,23.8,0.6
13/07/2020,,,4.1,7.0,6.0,,3.2,48.4,1.4,,25.8,1.3,,,5.3,8.4,7.4,,4.2,51.2,2.0,,28.3,2.0,,,3.0,5.5,4.6,,2.2,45.5,0.7,,23.2,0.6
30/08/2020,,,4.2,7.1,5.8,,3.1,47.8,1.4,,25.9,1.3,,,5.4,8.6,7.2,,4.1,50.8,2.0,,28.5,2.0,,,3.0,5.6,4.4,,2.1,44.9,0.7,,23.3,0.6
07/09/2020,,,4.2,7.2,5.8,,3.0,48.6,1.4,,25.5,1.3,,,5.4,8.7,7.2,,4.0,51.5,2.1,,28.0,2.0,,,3.0,5.7,4.5,,2.0,45.6,0.7,,22.9,0.6
10/09/2020,,,4.1,7.4,5.9,,2.9,48.5,,,25.4,1.3,,,5.3,8.9,7.3,,3.8,51.4,,,27.9,2.0,,,3.0,5.8,4.5,,1.9,45.5,,,22.8,0.6
14/09/2020,,,4.2,7.6,6.0,,2.9,48.2,1.7,,25.2,1.1,,,5.4,9.1,7.4,,3.9,51.1,2.5,,27.8,1.7,,,3.0,6.0,4.7,,1.9,45.3,0.9,,22.7,0.5
21/09/2020,,,4.4,7.6,6.0,,3.0,48.2,1.7,,25.0,1.2,,,5.6,9.2,7.4,,4.0,51.2,2.5,,27.6,1.9,,,3.2,6.0,4.6,,2.0,45.3,0.9,,22.4,0.5
22/09/2020,,,4.4,7.7,6.0,,3.1,47.6,1.7,,25.3,,,,5.7,9.3,7.4,,4.1,50.5,2.5,,27.8,,,,3.2,6.1,4.6,,2.0,44.6,0.9,,22.7,
23/09/2020,,,4.5,7.6,6.1,,3.0,47.6,1.7,,25.5,,,,5.7,9.2,7.5,,4.0,50.5,2.5,,28.0,,,,3.3,6.1,4.7,,2.0,44.7,0.9,,22.9,
06/10/2020,,,4.6,7.5,6.1,,3.1,47.1,1.6,,25.3,2.2,,,5.8,9.1,7.5,,4.1,50.0,2.3,,27.9,3.1,,,3.4,6.0,4.7,,2.1,44.2,0.8,,22.8,1.3
10/10/2020,,,4.6,7.6,6.1,,3.2,46.8,1.6,,25.3,2.2,,,5.9,9.2,7.5,,4.2,49.7,2.3,,27.8,3.1,,,3.4,6.1,4.7,,2.2,43.9,0.8,,22.8,1.3
11/10/2020,,,4.7,7.7,6.2,,3.4,46.8,1.6,,25.2,2.2,,,6.0,9.3,7.7,,4.5,49.8,2.3,,27.8,3.1,,,3.5,6.1,4.8,,2.3,43.8,0.8,,22.6,1.3
16/10/2020,,,4.8,7.8,6.1,,3.5,46.8,1.4,,24.6,2.2,,,6.1,9.4,7.6,,4.6,49.7,2.1,,27.2,3.1,,,3.6,6.2,4.7,,2.4,43.8,0.7,,22.1,1.3
18/10/2020,,,4.8,7.8,6.3,,3.4,46.5,1.4,,24.8,2.2,,,6.0,9.4,7.7,,4.5,49.5,2.1,,27.3,3.1,,,3.5,6.2,4.8,,2.4,43.6,0.7,,22.2,1.3
26/10/2020,,,4.7,7.9,6.3,,3.5,46.6,1.4,,25.0,2.2,,,5.9,9.6,7.7,,4.6,49.6,2.1,,27.6,3.1,,,3.4,6.3,4.8,,2.4,43.6,0.7,,22.4,1.3
04/11/2020,,,4.4,8.2,6.4,,3.5,46.7,1.4,,24.9,2.2,,,5.7,9.8,7.9,,4.6,49.7,2.1,,27.5,3.1,,,3.2,6.5,4.9,,2.4,43.6,0.7,,22.2,1.3
06/11/2020,,,4.2,8.3,6.5,,3.4,46.7,1.3,,24.9,1.3,,,5.5,10.0,8.0,,4.5,49.8,2.0,,27.5,2.0,,,3.0,6.6,5.0,,2.3,43.7,0.6,,22.2,0.6
10/11/2020,,,4.3,8.2,6.4,,3.3,46.1,1.3,,25.5,1.3,,,5.5,9.9,7.9,,4.4,49.1,2.0,,28.2,2.0,,,3.0,6.5,4.9,,2.2,43.0,0.6,,22.9,0.6
17/11/2020,,,4.3,8.0,6.4,,3.3,45.5,1.3,,26.2,1.3,,,5.5,9.6,7.8,,4.4,48.5,2.0,,28.9,2.0,,,3.0,6.3,4.9,,2.2,42.4,0.6,,23.5,0.6
18/11/2020,,1.4,4.3,7.9,6.4,,3.3,45.5,1.3,,26.6,1.3,,2.1,5.5,9.6,7.9,,4.4,48.6,2.0,,29.3,2.0,,0.7,3.1,6.3,4.9,,2.2,42.5,0.6,,23.9,0.6
22/11/2020,,1.4,4.4,7.9,6.3,,3.3,45.8,1.3,,26.8,1.3,,2.1,5.6,9.5,7.8,,4.4,48.8,2.0,,29.5,2.0,,0.7,3.1,6.2,4.8,,2.2,42.8,0.6,,24.1,0.6
24/11/2020,,1.4,4.5,7.6,6.3,,3.4,45.6,1.3,,26.7,1.3,,2.1,5.8,9.2,7.7,,4.5,48.5,2.0,,29.3,2.0,,0.7,3.3,6.1,4.8,,2.3,42.7,0.6,,24.1,0.6
26/11/2020,,1.4,4.8,7.6,6.1,,3.3,45.1,1.3,,26.9,1.3,,2.1,6.0,9.1,7.5,,4.4,48.0,2.0,,29.5,2.0,,0.7,3.6,6.0,4.7,,2.3,42.2,0.6,,24.3,0.6
27/11/2020,,1.4,5.0,7.5,6.0,,3.4,45.3,,,27.1,1.2,,2.1,6.2,9.0,7.3,,4.4,48.1,,,29.5,1.7,,0.7,3.8,6.1,4.7,,2.4,42.5,,,24.6,0.7
03/12/2020,,1.4,5.1,7.6,5.9,,3.5,45.3,1.7,,26.6,1.2,,2.1,6.3,9.0,7.2,,4.5,48.1,2.5,,29.0,1.7,,0.7,3.9,6.1,4.6,,2.5,42.6,0.9,,24.1,0.7
12/12/2020,,1.4,5.2,7.6,5.9,,3.4,45.1,1.7,,26.3,1.2,,2.1,6.3,9.0,7.2,,4.4,47.7,2.5,,28.6,1.7,,0.7,4.0,6.2,4.7,,2.5,42.4,0.9,,24.0,0.7
04/01/2021,,,5.0,7.6,5.9,,3.3,45.3,1.7,,26.5,1.2,,,6.1,9.0,7.2,,4.3,48.0,2.5,,28.9,1.7,,,3.8,6.2,4.7,,2.4,42.7,0.9,,24.2,0.7
07/01/2021,,,4.9,7.8,6.0,,3.2,45.5,1.7,,26.2,1.2,,,6.0,9.2,7.3,,4.1,48.2,2.5,,28.6,1.7,,,3.7,6.3,4.8,,2.3,42.9,0.9,,23.9,0.7
14/01/2021,,,4.8,7.8,6.1,,3.1,45.5,1.6,,26.2,1.2,,,6.0,9.2,7.4,,4.1,48.3,2.4,,28.6,1.7,,,3.7,6.3,4.8,,2.2,42.8,0.8,,23.7,0.7
19/01/2021,,,4.7,7.7,6.4,,3.2,45.5,1.6,,26.3,1.2,,,5.8,9.2,7.7,,4.1,48.3,2.4,,28.8,1.7,,,3.5,6.2,5.0,,2.2,42.8,0.8,,23.9,0.7
25/01/2021,,,4.7,7.8,6.5,,3.1,45.2,1.6,,26.1,,,,5.9,9.2,7.9,,4.1,48.0,2.4,,28.5,,,,3.5,6.3,5.1,,2.2,42.5,0.8,,23.6,
14/02/2021,,,4.4,7.6,6.5,,3.3,44.9,1.5,,26.8,,,,5.6,9.1,7.9,,4.3,47.7,2.3,,29.3,,,,3.3,6.1,5.1,,2.3,42.1,0.7,,24.3,
15/02/2021,,,4.6,7.7,6.5,,3.4,44.9,1.5,,26.6,,,,5.8,9.3,7.9,,4.5,47.8,2.3,,29.2,,,,3.3,6.2,5.0,,2.3,42.0,0.7,,23.9,
22/02/2021,,,4.7,7.8,6.5,,3.4,44.7,1.5,,26.4,,,,6.0,9.4,8.0,,4.5,47.6,2.3,,29.0,,,,3.5,6.2,5.0,,2.4,41.8,0.7,,23.7,
26/02/2021,,,4.8,7.8,6.5,,3.6,43.8,1.5,,26.4,,,,6.0,9.4,8.0,,4.7,46.7,2.3,,29.0,,,,3.6,6.2,5.1,,2.5,40.9,0.7,,23.9,
01/03/2021,,,4.9,8.0,6.5,,3.7,43.8,1.5,,26.6,,,,6.1,9.5,8.0,,4.8,46.7,2.3,,29.1,,,,3.6,6.4,5.1,,2.6,40.9,0.7,,24.0,
03/03/2021,,,4.9,8.1,6.6,,3.8,43.5,1.5,,26.7,,,,6.2,9.7,8.0,,4.9,46.4,2.3,,29.2,,,,3.7,6.5,5.1,,2.7,40.6,0.7,,24.1,
12/03/2021,,,4.9,7.9,6.6,,3.7,43.5,1.6,,26.8,,,,6.2,9.5,8.1,,4.9,46.5,2.4,,29.5,,,,3.6,6.3,5.1,,2.6,40.5,0.8,,24.2,
16/03/2021,,,5.3,8.1,6.6,,3.8,43.8,1.6,,26.4,,,,6.6,9.7,8.1,,4.9,46.7,2.4,,29.1,,,,3.9,6.4,5.1,,2.6,40.8,0.8,,23.8,
17/03/2021,,,5.3,7.9,6.4,,3.8,43.6,1.7,,26.5,,,,6.7,9.5,7.9,,5.0,46.5,2.5,,29.1,,,,4.0,6.3,5.0,,2.7,40.6,0.9,,23.9,
19/03/2021,,,5.3,7.9,6.4,,3.8,43.4,1.7,,26.6,,,,6.7,9.5,7.9,,4.9,46.3,2.5,,29.2,,,,4.0,6.3,4.9,,2.7,40.4,0.9,,23.9,
26/03/2021,,,5.3,7.8,6.3,,3.8,43.2,1.7,,26.9,,,,6.7,9.4,7.8,,4.9,46.2,2.5,,29.6,,,,4.0,6.2,4.9,,2.7,40.3,0.9,,24.3,
31/03/2021,,,5.1,7.8,6.2,,3.8,42.8,1.7,,27.3,,,,6.4,9.4,7.6,,4.9,45.8,2.5,,29.9,,,,3.8,6.2,4.8,,2.6,39.9,0.9,,24.6,
06/04/2021,,,5.1,7.7,6.2,,3.8,42.7,1.7,,27.4,,,,6.4,9.3,7.7,,5.0,45.7,2.5,,30.0,,,,3.8,6.1,4.8,,2.7,39.8,0.9,,24.7,
12/04/2021,,,5.1,7.7,6.2,,3.8,42.8,1.6,,27.5,,,,6.4,9.3,7.6,,5.0,45.8,2.4,,30.1,,,,3.8,6.1,4.7,,2.7,39.9,0.8,,24.8,
13/04/2021,,,5.1,7.6,6.2,,3.7,42.7,1.6,,27.2,,,,6.4,9.2,7.7,,4.9,45.6,2.4,,29.8,,,,3.8,6.1,4.8,,2.6,39.7,0.8,,24.5,
19/04/2021,,,5.0,7.7,6.4,,3.7,42.9,1.6,,27.2,,,,6.3,9.3,7.9,,4.8,45.9,2.4,,29.9,,,,3.7,6.1,4.9,,2.6,39.9,0.8,,24.6,
22/04/2021,,,5.0,7.7,6.4,,3.7,42.8,1.6,,27.2,,,,6.3,9.3,7.9,,4.9,45.8,2.4,,29.9,,,,3.7,6.1,4.9,,2.6,39.9,0.8,,24.6,
23/04/2021,,,4.9,7.7,6.5,,3.7,43.0,1.6,,27.1,,,,6.2,9.3,8.0,,4.9,46.0,2.4,,29.8,,,,3.6,6.1,5.0,,2.6,40.0,0.8,,24.5,
05/05/2021,,,5.1,7.9,6.7,,3.7,43.3,1.6,,26.7,,,,6.4,9.5,8.2,,4.9,46.2,2.4,,29.4,,,,3.7,6.3,5.2,,2.6,40.3,0.8,,24.1,
11/05/2021,,,5.2,7.9,6.5,,3.8,43.2,1.6,,26.2,,,,6.5,9.4,8.0,,4.9,46.1,2.4,,28.8,,,,3.9,6.3,5.1,,2.6,40.3,0.8,,23.7,
17/05/2021,,,5.2,8.0,6.5,,3.8,43.2,1.3,,26.3,,,,6.5,9.6,7.9,,4.9,46.1,2.0,,28.9,,,,3.9,6.4,5.0,,2.6,40.3,0.6,,23.7,
18/05/2021,,,5.1,8.0,6.5,,3.9,43.6,1.3,,26.3,,,,6.3,9.6,7.9,,5.0,46.4,2.0,,28.8,,,,3.8,6.5,5.1,,2.8,40.7,0.6,,23.7,
31/05/2021,,,5.0,8.0,6.5,,3.9,43.2,1.3,,26.4,,,,6.2,9.5,7.9,,5.0,46.0,2.0,,28.9,,,,3.7,6.5,5.1,,2.8,40.4,0.6,,23.9,
03/06/2021,,,4.8,8.0,6.6,,4.0,42.9,1.3,,26.7,,,,6.0,9.5,8.0,,5.1,45.7,2.0,,29.2,,,,3.6,6.4,5.2,,2.9,40.1,0.6,,24.2,
15/06/2021,,,4.8,8.0,6.6,,4.0,43.0,1.6,,26.8,,,,6.0,9.6,8.0,,5.2,45.9,2.3,,29.4,,,,3.6,6.4,5.1,,2.9,40.2,0.8,,24.2,
17/06/2021,,,4.9,8.0,6.5,,4.1,42.8,1.6,,26.5,,,,6.1,9.5,7.9,,5.2,45.7,2.3,,29.0,,,,3.7,6.4,5.1,,2.9,40.0,0.8,,24.0,
18/06/2021,,,4.7,7.9,6.5,,4.0,43.4,1.6,,26.7,,,,5.9,9.5,8.0,,5.1,46.3,2.3,,29.3,,,,3.4,6.3,5.1,,2.8,40.5,0.8,,24.1,
23/06/2021,,,4.6,8.0,6.6,,4.0,43.4,1.8,,26.8,1.4,,,5.8,9.5,8.0,,5.1,46.2,2.6,,29.2,1.9,,,3.4,6.5,5.2,,2.9,40.6,1.0,,24.3,0.9
26/06/2021,,,4.6,8.0,6.6,,3.8,43.1,1.8,,27.2,1.4,,,5.8,9.5,8.1,,4.9,46.0,2.6,,29.8,1.9,,,3.4,6.4,5.2,,2.7,40.3,1.0,,24.7,0.9
27/06/2021,,,4.6,8.0,6.7,,3.8,43.1,1.8,,27.1,1.4,,,5.8,9.5,8.1,,4.9,45.8,2.6,,29.6,1.9,,,3.5,6.5,5.3,,2.7,40.3,1.0,,24.7,0.9
30/06/2021,,,4.7,7.9,6.7,,3.8,43.6,1.8,,26.9,1.4,,,5.8,9.4,8.1,,4.8,46.3,2.6,,29.3,1.9,,,3.5,6.5,5.3,,2.7,40.9,1.0,,24.4,0.9
07/07/2021,,,4.6,8.0,6.6,,3.7,43.4,,,27.0,1.4,,,5.7,9.4,8.0,,4.7,46.1,,,29.4,1.9,,,3.4,6.5,5.3,,2.7,40.8,,,24.6,0.9
12/07/2021,,,4.6,7.9,6.6,,3.7,43.4,1.8,,27.3,1.4,,,5.7,9.4,7.9,,4.7,46.1,2.6,,29.7,1.9,,,3.4,6.5,5.2,,2.7,40.7,1.0,,24.8,0.9
20/08/2021,,,4.6,7.9,6.6,,3.7,42.6,1.8,,27.6,1.4,,,5.8,9.4,8.0,,4.7,45.3,2.6,,30.1,1.9,,,3.5,6.4,5.2,,2.7,39.9,1.0,,25.2,0.9
23/08/2021,,,4.7,7.8,6.5,,3.6,42.1,1.8,,27.6,,,,5.9,9.3,7.9,,4.7,44.8,2.6,,30.1,,,,3.5,6.3,5.2,,2.6,39.3,1.0,,25.1,
02/09/2021,,,4.7,7.8,6.5,,3.7,42.3,1.8,,27.4,,,,5.8,9.3,7.9,,4.8,45.1,2.6,,29.8,,,,3.5,6.3,5.1,,2.7,39.6,1.0,,24.9,
13/09/2021,,,4.6,7.8,6.5,,3.7,42.2,1.8,,27.6,1.4,,,5.8,9.4,7.9,,4.8,45.1,2.6,,30.3,2.1,,,3.3,6.2,5.0,,2.6,39.3,1.0,,25.0,0.7
19/09/2021,,,4.7,7.7,6.4,,3.6,41.4,1.8,,27.9,1.4,,,6.0,9.3,7.9,,4.7,44.3,2.6,,30.5,2.1,,,3.5,6.2,5.0,,2.5,38.6,1.0,,25.3,0.7
20/09/2021,,,4.8,7.7,6.5,,3.7,41.3,1.6,,27.9,1.3,,,6.0,9.2,8.0,,4.8,44.2,2.4,,30.6,2.0,,,3.5,6.1,5.1,,2.6,38.4,0.8,,25.3,0.6
21/09/2021,,,4.8,7.7,6.6,,3.9,41.2,1.6,,27.8,1.3,,,6.0,9.2,8.1,,5.0,44.0,2.3,,30.4,2.0,,,3.6,6.1,5.2,,2.8,38.3,0.8,,25.2,0.6
27/09/2021,,,4.8,7.8,6.4,,4.0,41.1,1.6,,27.6,1.3,,,6.0,9.3,7.8,,5.2,44.0,2.3,,30.2,2.0,,,3.6,6.2,5.0,,2.9,38.3,0.8,,25.0,0.6
05/10/2021,,,4.6,7.8,6.4,,3.9,41.2,1.6,,28.1,1.3,,,5.9,9.4,7.8,,5.0,44.1,2.3,,30.7,2.0,,,3.4,6.2,4.9,,2.8,38.3,0.8,,25.4,0.6
06/10/2021,,,4.8,7.8,6.4,,3.8,41.0,1.6,,28.1,1.3,,,6.0,9.4,7.8,,4.9,43.9,2.3,,30.7,2.0,,,3.5,6.2,4.9,,2.7,38.1,0.8,,25.5,0.6
11/10/2021,,,4.9,7.7,6.3,,3.9,40.9,1.6,,27.9,1.2,,,6.1,9.3,7.7,,5.0,43.8,2.3,,30.5,1.9,,,3.6,6.2,4.9,,2.8,38.0,0.8,,25.3,0.5
13/10/2021,,,4.8,7.7,6.3,,3.8,41.3,1.5,,27.8,1.2,,,6.1,9.3,7.7,,4.9,44.2,2.3,,30.5,1.9,,,3.5,6.1,4.8,,2.7,38.3,0.8,,25.1,0.5
22/10/2021,,,4.8,8.0,6.2,,3.8,41.2,1.6,,27.6,,,,6.0,9.5,7.5,,4.9,44.0,2.4,,30.1,,,,3.5,6.4,4.8,,2.7,38.3,0.9,,25.0,
27/10/2021,,,4.6,8.0,6.2,,3.5,41.2,1.6,,27.9,,,,5.8,9.6,7.6,,4.5,44.1,2.4,,30.5,,,,3.4,6.5,4.8,,2.4,38.4,0.9,,25.3,
01/11/2021,,,4.7,8.7,6.3,,3.6,40.8,1.6,,27.5,1.6,,,5.9,10.3,7.7,,4.6,43.5,2.4,,30.0,2.1,,,3.6,7.2,5.0,,2.6,38.1,0.9,,25.0,1.1
03/11/2021,,,5.1,9.1,6.4,,3.7,40.7,1.6,,26.8,1.6,,,6.2,10.6,7.7,,4.8,43.4,2.4,,29.2,2.1,,,3.9,7.6,5.1,,2.7,38.1,0.9,,24.4,1.1
08/11/2021,,,5.0,9.4,6.5,,3.8,40.6,1.6,,26.7,1.6,,,6.2,11.0,7.8,,4.8,43.3,2.4,,29.1,2.1,,,3.9,7.9,5.1,,2.8,38.0,0.9,,24.3,1.1
12/11/2021,,,5.0,9.9,6.4,,3.8,40.4,1.5,,26.7,1.4,,,6.1,11.4,7.7,,4.7,42.8,2.3,,28.9,1.8,,,3.9,8.5,5.2,,2.8,37.9,0.7,,24.5,1.0
14/11/2021,,,5.1,10.4,6.5,,3.9,40.0,,,26.6,1.4,,,6.2,12.0,7.7,,4.9,42.5,,,28.8,1.8,,,4.0,8.9,5.3,,3.0,37.6,,,24.4,1.0
15/11/2021,,,5.2,10.7,6.6,,3.9,39.8,1.8,,26.6,1.6,,,6.4,12.3,7.9,,4.9,42.3,2.6,,28.9,2.1,,,4.1,9.1,5.3,,2.9,37.2,1.0,,24.3,1.0
16/11/2021,,,5.4,11.3,6.5,,4.1,39.5,1.8,,26.0,1.6,,,6.6,13.0,7.8,,5.1,42.0,2.6,,28.3,2.1,,,4.3,9.7,5.3,,3.1,37.1,1.0,,23.8,1.0
20/11/2021,,,5.3,11.1,6.5,,3.8,39.7,1.8,,26.4,1.6,,,6.4,12.6,7.7,,4.8,42.2,2.6,,28.6,2.2,,,4.2,9.5,5.3,,2.9,37.3,1.0,,24.2,0.9
22/11/2021,,,5.0,11.2,6.5,,3.8,39.8,1.8,,26.6,1.6,,,6.1,12.8,7.8,,4.8,42.3,2.6,,28.9,2.2,,,3.9,9.6,5.3,,2.8,37.2,1.0,,24.3,0.9
01/12/2021,,,4.9,11.6,6.3,,3.8,39.2,1.8,,26.5,1.6,,,6.0,13.2,7.5,,4.8,41.7,2.6,,28.7,2.2,,,3.9,9.9,5.1,,2.9,36.8,1.0,,24.3,0.9
13/12/2021,,,4.9,12.2,6.3,,3.7,39.2,1.6,,26.3,2.2,,,6.1,14.0,7.6,,4.7,41.9,2.3,,28.7,3.1,,,3.7,10.4,5.0,,2.7,36.6,0.8,,23.9,1.3
14/12/2021,,,4.7,12.4,6.1,,3.5,38.7,1.6,,26.6,2.2,,,5.8,14.1,7.3,,4.4,41.3,2.3,,28.8,3.1,,,3.6,10.7,4.8,,2.5,36.2,0.8,,24.3,1.3
10/01/2022,,,4.7,12.8,5.9,,3.5,38.7,1.3,,26.3,2.5,,,5.8,14.5,7.1,,4.4,41.1,2.0,,28.6,3.5,,,3.6,11.1,4.7,,2.6,36.2,0.6,,24.1,1.5
12/01/2022,,,4.6,13.7,5.8,,3.5,38.1,1.3,,26.3,2.5,,,5.7,15.4,7.0,,4.4,40.6,2.0,,28.5,3.5,,,3.6,11.9,4.6,,2.5,35.7,0.6,,24.0,1.5
14/01/2022,,,4.6,14.1,5.6,,3.3,38.0,1.3,,26.7,2.5,,,5.7,16.0,6.9,,4.3,40.7,2.0,,29.1,3.5,,,3.4,12.1,4.3,,2.3,35.3,0.6,,24.2,1.5
18/01/2022,,,4.7,15.0,5.5,,3.2,37.7,1.3,,26.1,2.5,,,5.9,16.9,6.8,,4.1,40.4,2.0,,28.5,3.5,,,3.6,13.0,4.3,,2.2,35.0,0.6,,23.7,1.5
19/01/2022,,,4.4,16.1,5.6,,3.0,37.8,1.3,,25.4,2.5,,,5.5,18.2,6.9,,4.0,40.6,2.0,,27.9,3.5,,,3.2,14.0,4.3,,2.0,35.1,0.6,,23.0,1.5
26/01/2022,,,4.4,16.1,5.6,,2.9,37.4,,,25.4,,,,5.6,18.2,6.9,,3.8,40.1,,,27.8,,,,3.3,14.1,4.4,,2.0,34.7,,,23.0,
28/01/2022,,,4.4,16.5,5.7,,2.9,37.3,,,25.4,,,,5.6,18.6,7.1,,3.9,40.1,,,28.0,,,,3.3,14.3,4.4,,1.9,34.4,,,22.9,
31/01/2022,,,4.4,16.9,6.0,,2.9,37.0,,,25.4,,,,5.6,19.1,7.4,,3.9,39.9,,,28.0,,,,3.2,14.6,4.6,,1.9,34.1,,,22.8,
07/02/2022,,,4.3,16.7,6.0,,2.8,37.4,,,25.4,,,,5.5,18.9,7.5,,3.7,40.3,,,28.0,,,,3.1,14.5,4.6,,1.8,34.5,,,22.8,
08/02/2022,,,4.5,17.2,6.2,,2.9,37.3,,,24.8,,,,5.8,19.5,7.6,,3.8,40.2,,,27.4,,,,3.3,15.0,4.7,,1.9,34.5,,,22.2,
10/02/2022,,,4.6,17.1,6.2,,2.9,37.1,,,24.9,,,,5.8,19.2,7.6,,3.9,40.0,,,27.4,,,,3.4,14.9,4.8,,1.9,34.3,,,22.4,
14/02/2022,,,4.8,16.5,6.2,,3.1,36.9,1.3,,25.6,,,,6.1,18.6,7.6,,4.1,39.7,2.0,,28.1,,,,3.6,14.3,4.8,,2.1,34.1,0.6,,23.0,
25/02/2022,,,4.7,16.5,6.1,,3.2,37.0,1.3,,25.7,,,,6.0,18.6,7.5,,4.2,39.9,2.0,,28.3,,,,3.5,14.3,4.7,,2.1,34.2,0.6,,23.1,
02/03/2022,,,4.9,16.7,6.0,,3.3,36.8,1.3,,24.9,,,,6.1,18.9,7.4,,4.3,39.6,2.0,,27.4,,,,3.6,14.6,4.7,,2.3,34.0,0.6,,22.4,
08/03/2022,,,5.0,16.7,6.0,,3.2,37.0,1.3,,24.8,,,,6.2,18.9,7.3,,4.2,39.8,2.0,,27.2,,,,3.7,14.6,4.6,,2.2,34.2,0.6,,22.3,
09/03/2022,,,5.0,16.6,6.1,,3.1,36.9,1.3,,25.0,,,,6.3,18.7,7.5,,4.1,39.7,2.0,,27.6,,,,3.7,14.4,4.7,,2.1,34.0,0.6,,22.5,
11/03/2022,,,4.8,16.2,6.0,,3.0,36.8,1.3,,25.6,,,,6.1,18.4,7.4,,4.0,39.6,2.0,,28.1,,,,3.5,14.0,4.6,,2.0,33.9,0.6,,23.0,
16/03/2022,,,4.8,16.2,6.1,,3.1,36.5,1.3,,25.6,,,,6.1,18.4,7.6,,4.1,39.4,2.0,,28.2,,,,3.5,14.0,4.7,,2.1,33.6,0.6,,23.0,
18/03/2022,,,5.1,16.2,6.0,,3.2,36.2,,,25.6,,,,6.4,18.4,7.5,,4.2,39.0,,,28.2,,,,3.8,14.0,4.6,,2.1,33.3,,,23.0,
21/03/2022,,,5.2,16.1,6.2,,3.1,36.2,1.3,,25.6,,,,6.5,18.3,7.7,,4.2,39.1,2.0,,28.2,,,,3.8,13.9,4.7,,2.1,33.3,0.6,,22.9,
27/03/2022,,,5.1,15.9,6.3,,3.1,36.1,1.3,,26.0,,,,6.4,18.1,7.8,,4.1,39.0,2.0,,28.6,,,,3.8,13.7,4.8,,2.1,33.2,0.6,,23.3,
28/03/2022,,,5.0,15.6,6.2,,3.0,36.0,1.3,,26.6,,,,6.3,17.8,7.6,,4.0,38.9,2.0,,29.3,,,,3.7,13.4,4.7,,2.0,33.1,0.6,,24.0,
